"College","Location","Country","Intake","Course","Fees per year","Duration of course","Plustwo","IELTS(9)","TOEFL(120)","PTE(90)","Accomodation","Scholarship","Internship&placement","Partime job","Stayback","Higher studies possible"
"The University of Manchester","Manchester","UK","Sep","BSc in Biochemistry","INR 26.55L","3 yrs","80%","6.5","","","","Yes(Max upto 8.9L)","Yes","Yes","Yes","Yes"
"The University of Manchester","Manchester","UK","Sep","BSc in Biomedical Sciences with Entrepreneurship","INR 36.63L","4 yrs","80%","6.5","","","INR 9.21L","Yes(Max upto 3.2L)","Yes","Yes","Yes","Yes"
"University of Bristol","Bristol","UK","Jan,Sep","BDS Dentistry","INR 49.37L","5 yrs","80%","7.5","","78","INR 5.40L","Yes(Max upto 8.9L)","Yes","Yes","Yes","Yes"
"University of Bristol","Bristol","UK","Jan,Sep","BSc Pharmacology","INR 27.5L","3 yrs","80%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Bristol","Bristol","UK","Jan,Sep","BSc Computer Science","INR 33.23L","3 yrs","90%","6.5","","67","INR 9.02L","No","Yes","Yes","Yes","Yes"
"University of Bristol","Bristol","UK","Jan,Sep","BEng Aerospace Engineering","INR 33.23L","3 yrs","90%","6.5","","67","INR 9.02L","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of Bristol","Bristol","UK","Jan,Sep","BEng Civil Engineering","INR 31.11L","3 yrs","90%","6.5","","67","INR 5.79L","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of Bristol","Bristol","UK","Jan,Sep","BEng Mechanical and Electrical Engineering","INR 31.11L","3 yrs","90%","6.5","","67","INR 5.79L","No","Yes","Yes","Yes","Yes"
"University of Bristol","Bristol","UK","Jan,Sep","BSc Data Science","INR 27.5L","3 yrs","90%","6.5","","","","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Bachelor of Dental Surgery","INR 49.85L","5 yrs","75%","7","","","INR 6.52L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Pharmacology BSc/MSci","INR 24.42L","5 yrs","75%","6.5","","","INR 6.52L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Bachelor of Nursing","INR 33.77L","4 yrs","80%","7","","80","INR 9.32L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Medicine MBChB","INR 62.53L","5 yrs","80%","7","","80","INR 9.32L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Computing Science BSc","INR 24.42L","5 yrs","75%","6.5","","","INR 6.52L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Biomedical Engineering BEng","INR 24.42L","5 yrs","75%","6.5","","","INR 6.52L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","BEng Aerospace Engineering ","INR 24.42L","4 yrs","75%","6.5","","","INR 6.52L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Marine & Freshwater Biology BSc","INR 24.42L","4 yrs","75%","6.5","","","INR 6.52L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Genetics BSc","INR 24.42L","4 yrs","75%","6.5","","","INR 6.52L","No","Yes","Yes","Yes","Yes"
"University of Glasgow","Glasgow","UK","Sep","Bachelor of Veterinary Medicine and Surgery (BVMS)","INR 38.47L","5 yrs","75%","7","","65","INR 9.93L","No","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Nursing BNurs - Adult","INR 37.67L","3 yrs","75%","7","","","INR 12.23L","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Bachelors in Dental Surgery","INR 28.86L","5 yrs","85%","7","93","67","","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Medicine and Surgery MBChB","INR 32.2L","5 yrs","85%","7","","67","INR 8.80L","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Physics and Astrophysics (International Study) BSc","INR 24.84L","4 yrs","90%","6","","","","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Chemistry with Business Management BSc","INR 24.84L","3 yrs","80%","6","","","","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Biomedical Materials Science BMedSc","INR 24.84L","3 yrs","80%","6","","","","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","BSc Biochemistry (Genetics)","INR 24.84L","3 yrs","80%","6","","","","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","BSc Palaeontology and Geology","INR 24.84L","3 yrs","75%","6","","","","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Civil Engineering BEng","INR 30.33L","3 yrs","80%","6","","","INR 9.92L","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Civil and Railway Engineering BEng","INR 26.12L","3 yrs","80%","6","","","","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Chemical Engineering Beng","INR 30.33L","3 yrs","85%","6","","","INR 12.24L","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Computer Science BSc","INR 27.46L","3 yrs","90%","6","","64","INR 7.70L","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","Aerospace Engineering BEng","INR 30.33L","3 yrs","80%","6","","64","INR 12.24L","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Birmingham","Birmingham","UK","Jan,Sep","BSc Money, Banking and Finance","INR 26.18L","3 yrs","85%","6.5","","","INR 5.24L","Yes(Max upto 13L)","Yes","Yes","Yes","Yes"
"University of Sheffield","Sheffield","UK","Sep","Bachelors of Medicine","INR 45.82L","5 yrs","75%","7.5","","72","INR 5.35L","No","Yes","Yes","Yes","Yes"
"University of Sheffield","Sheffield","UK","Sep","Electronic Engineering BEng","INR 25.96L","3 yrs","80%","6","","56","INR 4.56L","No","Yes","Yes","Yes","Yes"
"University of Sheffield","Sheffield","UK","Sep","Software Engineering BEng","INR 30.91L","3 yrs","85%","6.5","","61","INR 5.35L","No","Yes","Yes","Yes","Yes"
"University of Sheffield","Sheffield","UK","Sep","Mechanical Engineering BEng","INR 32.40L","3 yrs","90%","6.5","","61","INR 12.95L","No","Yes","Yes","Yes","Yes"
"University of Sheffield","Sheffield","UK","Sep","Bachelors of Dental Surgery","INR 49.09L","5 yrs","70%","7.5","","72","INR 5.36L","No","Yes","Yes","Yes","Yes"
"University of Warwick","Coventry","UK","Sep","Cyber Security (BSc)","INR 28.73","3 yrs","85%","7","","","","Yes(Max upto 32.2L)","Yes","Yes","Yes","Yes"
"University of Warwick","Coventry","UK","Sep","Data Science (BSc)","INR 28.74","3 yrs","90%","6.5","","","","Yes(Max upto 32.2L)","Yes","Yes","Yes","Yes"
"University of Warwick","Coventry","UK","Sep","Biomedical Systems Engineering (BEng)","INR 28.74","3 yrs","88%","7","","","","Yes(Max upto 32.2L)","Yes","Yes","Yes","Yes"
"University of Warwick","Coventry","UK","Sep","Electronic Engineering (BEng)","INR 28.74","3 yrs","88%","7","","","","Yes(Max upto 32.2L)","Yes","Yes","Yes","Yes"
"University of Warwick","Coventry","UK","Sep","Neuroscience (BSc)","INR 28.73","3 yrs","85%","7","","","","Yes(Max upto 32.2L)","Yes","Yes","Yes","Yes"
"University of Warwick","Coventry","UK","Sep","Discrete Mathematics (BSc)","INR 28.74","3 yrs","90%","7","","","","Yes(Max upto 32.2L)","Yes","Yes","Yes","Yes"
"University of Warwick","Coventry","UK","Sep","Medicine (MBChB)","INR 28.73","4 yrs","60%","7","","75","INR 6.11L","No","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BSc Pharmacology","INR 25.19L","3 yrs","75%","6.5","","","INR 7.62L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","Medicine BM5 (BMBS)","INR 30.69L","5 yrs","75%","7","","76","INR 13.52L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BSc Criminology","INR 23.68L","3 yrs","75%","6.5","","62","INR 11.33L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BA Philosophy and Sociology","INR 20.49L","3 yrs","75%","6.5","","","","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BSc Biomedical Science","INR 29.09L","3 yrs","75%","6.5","","62","INR 11.33L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BSc Neuroscience","INR 29.09L","3 yrs","75%","6.5","","62","INR 11.33L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BEng (Hons) Aeronautics & Astronautics","INR 29.09L","3 yrs","75%","6.5","","68","INR 13.52L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BEng Software Engineering","INR 26.55L","3 yrs","75%","6.5","","62","INR 9.65L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BA Game Design and Art","INR 23.68L","3 yrs","75%","6","","54","INR 8.46L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BEng Aerospace Electronic Engineering","INR 29.09L","3 yrs","75%","6.5","","","INR 10.48L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Southampton","Southampton","UK","Sep","BEng Chemical Engineering","INR 29.09L","3 yrs","75%","6.5","","","INR 11.33L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","MBChB","INR 42.21L","5 yrs","60%","7.5","","60","INR 5.74L","Yes","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Dental Hygiene and Dental Therapy BSc","INR 21.50L","3 yrs","60%","7","","","","No","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Nursing (Adult) BSc","INR 26.01L","3 yrs","60%","7","","","","No","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Pharmacology BSc","INR 26.01L","4 yrs","60%","6","","","","No","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Architectural Engineering BEng","INR 29.2L","4 yrs","60%","6","","60","INR 9.20L","No","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Law LLB","INR 22.03L","3 yrs","60%","6.5","","","INR 9.20L","Yes(Max upto 2.7L)","Yes","Yes","No","No"
"University of Leeds","Leeds","UK","Sep","Aeronautical and Aerospace Engineering BEng","INR 29.02L","4 yrs","60%","6","","60","INR 9.20L","Yes(Max upto 6.5L)","Yes","Yes","No","No"
"University of Leeds","Leeds","UK","Sep","Chemical Engineering BEng","INR 25.22L","3 yrs","60%","6","","60","INR 7.07L","Yes(Max upto 6.5L)","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Electronics and Computer Engineering BEng","INR 25.22L","4 yrs","60%","6","","60","INR 9.20L","No","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","BSc Neuroscience","INR 25.22L","3 yrs","60%","6","","60","INR 7.07L","Yes(Max upto 6.5L)","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Psychology BSc","INR 29.02L","3 yrs","60%","6.5","","60","INR 7.07L","Yes(Max upto 6.5L)","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","Food Science and Nutrition BSc","INR 26.28L","3 yrs","60%","6","","60","INR 7.07L","Yes(Max upto 6.5L)","Yes","Yes","Yes","Yes"
"University of Leeds","Leeds","UK","Sep","BSc Medical Sciences","INR 25.12L","3 yrs","75%","6.5","","","INR 7.61L","Yes(Max upto 1.1L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Electronic and Computer Engineering BEng","INR 32.65L","3 yrs","92%","6","","65","INR 9.37L","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","BEng Chemical Engineering","INR 32.65L","3 yrs","92%","6","","65","INR 9.37L","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Electrical and Electronic Engineering BEng","INR 25.23L","3 yrs","84%","6","","","","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Civil Engineering BEng","INR 25.23L","3 yrs","84%","6","","55","INR 6.63L","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","BEng Aerospace Engineering","INR 32.65L","3 yrs","92%","6","","65","INR 9.36L","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Mechanical Engineering BEng","INR 25.23L","3 yrs","84%","6","","","","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Psychology and Cognitive Neuroscience BSc","INR 25.23L","3 yrs","84%","6.5","","","","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Food Science BSc","INR 25.23L","3 yrs","84%","6","","","","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","BSc Biochemistry","INR 25.23L","3 yrs","84%","6.5","","62","INR 6.66L","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Zoology BSc","INR 25.23L","3 yrs","84%","6.5","","","","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Sociology BA","INR 19.84L","3 yrs","84%","7","","","","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","English BA","INR 19.56L","3 yrs","84%","7","","","","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Criminology and Social Policy BA","INR 19.56L","3 yrs","84%","7","","","","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Finance, Accounting and Management BSc","INR 19.56L","3 yrs","84%","6.5","","","","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Accountancy BSc","INR 19.56L","4 yrs","84%","7","","62","INR 6.66L","Yes(Max upto 5.4L)","No","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","BSc Agriculture","INR 25.23L","3 yrs","84%","6","","55","INR 6.66L","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","BMBS Medicine","INR 38.65L","5 yrs","84%","7.5","","79","INR 9.37L","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Pharmaceutical Sciences BSc","INR 32.65L","3 yrs","84%","6.5","","71","INR 9.37L","Yes(Max upto 5.4L)","Yes","Yes","Yes","Yes"
"University of Nottingham","Nottingham","UK","Sep","Bsc Nursing (Adult)","INR 28.14L","3 yrs","84%","7","","76","INR 6.15L","Yes(Max upto 11.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BEng (Hons) in Biomedical Engineering","INR 30.10L","3 yrs","80%","6","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BEng (Hons) in Chemical Engineering","","3 yrs","80%","6","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BEng (Hons) in Electrical and Electronic Engineering","","3 yrs","75%","6","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BEng (Hons) in Aerospace Engineering","","3 yrs","80%","6","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BDS in Dentistry","INR 51.71L","5 yrs","90%","7","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","MBBS Medicine","INR 51.71L","5 yrs","90%","7","","68","INR 6.15L","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BSc (Econ) (Hons) Economics","INR 27.98L","3 yrs","85%","6.5","","62","INR 4.92L","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BSc (Hons) in Accountancy","INR 27.98L","3 yrs","85%","6.5","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BSc (Hons) in Pharmaceutical Chemistry","INR 30.10L","3 yrs","75%","6","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BSc (Hons) in Medical Genetics","INR 30.10L","3 yrs","75%","6","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"Queen Mary, University of London","London","UK","Sep","BSc (Hons) in Neuroscience","INR 30.10L","3 yrs","75%","6","","","","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BSc (Hons) Nursing (Mental Health)","INR 25.48L","3 yrs","75%","7","","62","INR 6.56L","Yes(Max upto 29.2L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","Medicine MBBS","INR 46.67L","5 yrs","75%","7.5","","73","INR 6.22L","No","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BEng (Hons) Electronic and Computer Engineering","INR 30.58L","3 yrs","80%","6","","","INR 7.14L","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BEng (Hons) Electronic and Electrical Engineering","INR 24.05L","3 yrs","80%","6","","","","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BSc (Hons) Biomedical Sciences","INR 30.58L","3 yrs","80%","6.5","","","INR 7.14L","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BSc (Hons) Economics","INR 25.16L","3 yrs","80%","6.5","","61","INR 7.74L","Yes(Max upto 10.8L)","Yes","Yes","No","Yes"
"University of York","York","UK","Sep","BSc (Hons) Business and Management","INR 25.16L","3 yrs","80%","6.5","","61","INR 7.74L","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BA (Hons) English","INR 19.48L","3 yrs","85%","6.5","","","","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BA (Hons) Applied Social Science","INR 19.48L","3 yrs","85%","6.5","","","","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"University of York","York","UK","Sep","BA (Hons) Historical Archaeology","INR 19.48L","3 yrs","80%","6.5","","","","Yes(Max upto 10.8L)","Yes","Yes","Yes","Yes"
"Newcastle University","Newcastle upon Tyne","UK","Sep","BEng in Automation and Control","INR 24.85L","3 yrs","75%","6","","","","No","Yes","Yes","Yes","Yes"
"Newcastle University","Newcastle upon Tyne","UK","Sep","BEng Honours in Chemical Engineering","INR 29.68L","3 yrs","75%","6","","59","INR 9.79L","No","Yes","Yes","Yes","Yes"
"Newcastle University","Newcastle upon Tyne","UK","Sep","BEng in Electronic Communications","INR 24.85L","3 yrs","75%","6","","","","No","Yes","Yes","Yes","Yes"
